Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,description,cell_type,direction
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor Production (GO:0032680),2/127,0.0013987921617278,0.0318327478452921,0,0,45.408,298.4280126679786,ZFP36;HSPB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of Cellular Process (GO:0048522),3/594,0.0019152200624879,0.0318327478452921,0,0,16.41285956006768,102.71040719763108,ZFP36;HSP90AB1;SERTAD1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Cellular Response To Growth Factor Stimulus (GO:0071363),2/155,0.0020729611988468,0.0318327478452921,0,0,37.04575163398693,228.8974441857843,ZFP36;HSPB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Negative Regulation Of Erythrocyte Differentiation (GO:0045647),1/5,0.0022481605524021,0.0318327478452921,0,0,624.59375,3808.549663430724,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Cellular Response To Granulocyte Macrophage Colony-Stimulating Factor Stimulus (GO:0097011),1/5,0.0022481605524021,0.0318327478452921,0,0,624.59375,3808.549663430724,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Regulation Of Keratinocyte Apoptotic Process (GO:1902172),1/5,0.0022481605524021,0.0318327478452921,0,0,624.59375,3808.549663430724,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Response To Granulocyte Macrophage Colony-Stimulating Factor (GO:0097012),1/5,0.0022481605524021,0.0318327478452921,0,0,624.59375,3808.549663430724,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of Tau-Protein Kinase Activity (GO:1902949),1/5,0.0022481605524021,0.0318327478452921,0,0,624.59375,3808.549663430724,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,"Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Independent Decay (GO:0031086)",1/6,0.0026972559359141,0.0318327478452921,0,0,499.65,2955.689739283532,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Protein Localization To Presynapse (GO:1905383),1/7,0.0031461719727636,0.0318327478452921,0,0,416.3541666666667,2398.8531813702,HSPB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Regulation Of Transforming Growth Factor Beta Activation (GO:1901388),1/7,0.0031461719727636,0.0318327478452921,0,0,416.3541666666667,2398.8531813702,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Anterograde Axonal Protein Transport (GO:0099641),1/7,0.0031461719727636,0.0318327478452921,0,0,416.3541666666667,2398.8531813702,HSPB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of Cell Migration By Vascular Endothelial Growth Factor Signaling Pathway (GO:0038089),1/7,0.0031461719727636,0.0318327478452921,0,0,416.3541666666667,2398.8531813702,HSPB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Axo-Dendritic Protein Transport (GO:0099640),1/7,0.0031461719727636,0.0318327478452921,0,0,416.3541666666667,2398.8531813702,HSPB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,p38MAPK Cascade (GO:0038066),1/8,0.0035949086662176,0.0318327478452921,0,0,356.85714285714283,2008.4764659134423,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903555),1/8,0.0035949086662176,0.0318327478452921,0,0,356.85714285714283,2008.4764659134423,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of miRNA-mediated Gene Silencing (GO:2000637),1/9,0.0040434660343014,0.0318327478452921,0,0,312.234375,1720.6153032705638,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Regulation Of Tau-Protein Kinase Activity (GO:1902947),1/9,0.0040434660343014,0.0318327478452921,0,0,312.234375,1720.6153032705638,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Negative Regulation Of Transforming Growth Factor Beta Production (GO:0071635),1/9,0.0040434660343014,0.0318327478452921,0,0,312.234375,1720.6153032705638,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Negative Regulation Of Inclusion Body Assembly (GO:0090084),1/10,0.0044918441075108,0.0318327478452921,0,0,277.52777777777777,1500.1741678966396,DNAJB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Regulation Of Inclusion Body Assembly (GO:0090083),1/10,0.0044918441075108,0.0318327478452921,0,0,277.52777777777777,1500.1741678966396,DNAJB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of Post-Transcriptional Gene Silencing By RNA (GO:1900370),1/10,0.0044918441075108,0.0318327478452921,0,0,277.52777777777777,1500.1741678966396,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Regulation Of Epithelial Cell Apoptotic Process (GO:1904035),1/11,0.004940042922945,0.0318327478452921,0,0,249.7625,1326.3340991921912,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Negative Regulation Of Nitrogen Compound Metabolic Process (GO:0051172),1/11,0.004940042922945,0.0318327478452921,0,0,249.7625,1326.3340991921912,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Central Nervous System Neuron Axonogenesis (GO:0021955),1/11,0.004940042922945,0.0318327478452921,0,0,249.7625,1326.3340991921912,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060213),1/12,0.0053880625223818,0.0318327478452921,0,0,227.04545454545453,1185.9876925180256,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Cell Surface (GO:2000010),1/12,0.0053880625223818,0.0318327478452921,0,0,227.04545454545453,1185.9876925180256,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Glomerular Filtration (GO:0003094),1/13,0.005835902950749,0.0318327478452921,0,0,208.11458333333331,1070.4844511001115,IGKV3-20,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Negative Regulation Of Viral Transcription (GO:0032897),1/13,0.005835902950749,0.0318327478452921,0,0,208.11458333333331,1070.4844511001115,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Regulation Of Endothelial Cell Chemotaxis (GO:2001026),1/14,0.0062835642580931,0.0318327478452921,0,0,192.09615384615384,973.8925197668603,HSPB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,miRNA-mediated Gene Silencing By Inhibition Of Translation (GO:0035278),1/14,0.0062835642580931,0.0318327478452921,0,0,192.09615384615384,973.8925197668603,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,"Positive Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900153)",1/14,0.0062835642580931,0.0318327478452921,0,0,192.09615384615384,973.8925197668603,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Regulation Of Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0060211),1/14,0.0062835642580931,0.0318327478452921,0,0,192.09615384615384,973.8925197668603,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of Endothelial Cell Chemotaxis (GO:2001028),1/14,0.0062835642580931,0.0318327478452921,0,0,192.09615384615384,973.8925197668603,HSPB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of Cell Differentiation (GO:0045597),2/283,0.0067263729868842,0.0318327478452921,0,0,20.040671072699546,100.23780954000122,ZFP36;HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,3'-UTR-mediated mRNA Destabilization (GO:0061158),1/15,0.0067310464938694,0.0318327478452921,0,0,178.36607142857142,892.013120036697,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Regulation Of Cellular Response To Heat (GO:1900034),1/15,0.0067310464938694,0.0318327478452921,0,0,178.36607142857142,892.013120036697,DNAJB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Cellular Response To Corticosteroid Stimulus (GO:0071384),1/15,0.0067310464938694,0.0318327478452921,0,0,178.36607142857142,892.013120036697,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Renal Filtration (GO:0097205),1/15,0.0067310464938694,0.0318327478452921,0,0,178.36607142857142,892.013120036697,IGKV3-20,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Regulation Of miRNA-mediated Gene Silencing (GO:0060964),1/15,0.0067310464938694,0.0318327478452921,0,0,178.36607142857142,892.013120036697,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Regulation Of Cell Cycle (GO:0051726),2/298,0.0074335204088239,0.0318327478452921,0,0,19.01061776061776,93.18540439436264,HSP90AB1;CKS2,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Cellular Response To Glucocorticoid Stimulus (GO:0071385),1/17,0.0076254739654265,0.0318327478452921,0,0,156.0546875,760.9633551596094,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Negative Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902176),1/17,0.0076254739654265,0.0318327478452921,0,0,156.0546875,760.9633551596094,HSPB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Central Nervous System Neuron Development (GO:0021954),1/17,0.0076254739654265,0.0318327478452921,0,0,156.0546875,760.9633551596094,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Regulation Of Viral Transcription (GO:0046782),1/17,0.0076254739654265,0.0318327478452921,0,0,156.0546875,760.9633551596094,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,3'-UTR-mediated mRNA Stabilization (GO:0070935),1/18,0.0080724193100501,0.0318327478452921,0,0,146.86764705882354,707.7995527019895,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Regulation Of Epidermal Cell Differentiation (GO:0045604),1/18,0.0080724193100501,0.0318327478452921,0,0,146.86764705882354,707.7995527019895,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of Phosphoprotein Phosphatase Activity (GO:0032516),1/18,0.0080724193100501,0.0318327478452921,0,0,146.86764705882354,707.7995527019895,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904031),1/18,0.0080724193100501,0.0318327478452921,0,0,146.86764705882354,707.7995527019895,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175),1/18,0.0080724193100501,0.0318327478452921,0,0,146.86764705882354,707.7995527019895,HSPB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Telomere Maintenance Via Telomerase (GO:0007004),1/19,0.0085191858003351,0.0323729060412734,0,0,138.70138888888889,660.9723846479391,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,RNA-templated DNA Biosynthetic Process (GO:0006278),1/19,0.0085191858003351,0.0323729060412734,0,0,138.70138888888889,660.9723846479391,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Response To Fibroblast Growth Factor (GO:0071774),1/20,0.0089657734963174,0.0328745028198305,0,0,131.39473684210526,619.439581424405,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Nuclear-Transcribed mRNA poly(A) Tail Shortening (GO:0000289),1/20,0.0089657734963174,0.0328745028198305,0,0,131.39473684210526,619.439581424405,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Negative Regulation Of Interleukin-2 Production (GO:0032703),1/21,0.0094121824505319,0.0331328162324306,0,0,124.81875,582.3731356633181,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Chaperone-Mediated Protein Complex Assembly (GO:0051131),1/21,0.0094121824505319,0.0331328162324306,0,0,124.81875,582.3731356633181,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Negative Regulation Of Myeloid Cell Differentiation (GO:0045638),1/22,0.0098584127261176,0.0331328162324306,0,0,118.86904761904762,549.107257058779,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of Phosphatase Activity (GO:0010922),1/22,0.0098584127261176,0.0331328162324306,0,0,118.86904761904762,549.107257058779,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Negative Regulation Of Cell Communication (GO:0010648),1/22,0.0098584127261176,0.0331328162324306,0,0,118.86904761904762,549.107257058779,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Negative Regulation Of Oxidative Stress-Induced Cell Death (GO:1903202),1/23,0.0103044643785071,0.0331328162324306,0,0,113.46022727272728,519.1007405544717,HSPB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Axon Extension (GO:0048675),1/23,0.0103044643785071,0.0331328162324306,0,0,113.46022727272728,519.1007405544717,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,"Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)",1/23,0.0103044643785071,0.0331328162324306,0,0,113.46022727272728,519.1007405544717,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846),1/24,0.0107503374648081,0.0331543984931723,0,0,108.52173913043478,491.9093069362492,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511),1/24,0.0107503374648081,0.0331543984931723,0,0,108.52173913043478,491.9093069362492,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Regulation Of Keratinocyte Proliferation (GO:0010837),1/25,0.0111960320481715,0.0331543984931723,0,0,103.99479166666669,467.1649710127919,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051),1/25,0.0111960320481715,0.0331543984931723,0,0,103.99479166666669,467.1649710127919,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Telomere Maintenance Via Telomere Lengthening (GO:0010833),1/26,0.0116415481869311,0.0331543984931723,0,0,99.83,444.5604442545611,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,miRNA-mediated Gene Silencing (GO:0035195),1/26,0.0116415481869311,0.0331543984931723,0,0,99.83,444.5604442545611,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Regulation Of Keratinocyte Differentiation (GO:0045616),1/26,0.0116415481869311,0.0331543984931723,0,0,99.83,444.5604442545611,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Response To Glucocorticoid (GO:0051384),1/26,0.0116415481869311,0.0331543984931723,0,0,99.83,444.5604442545611,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364),1/27,0.0120868859385031,0.0331543984931723,0,0,95.98557692307692,423.8371981703313,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Biosynthetic Process (GO:0045429),1/27,0.0120868859385031,0.0331543984931723,0,0,95.98557692307692,423.8371981703313,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Chaperone Cofactor-Dependent Protein Refolding (GO:0051085),1/27,0.0120868859385031,0.0331543984931723,0,0,95.98557692307692,423.8371981703313,DNAJB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010),1/28,0.0125320453634479,0.0331543984931723,0,0,92.42592592592592,404.7762265532091,HSPB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of Nitric Oxide Metabolic Process (GO:1904407),1/28,0.0125320453634479,0.0331543984931723,0,0,92.42592592592592,404.7762265532091,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Negative Regulation Of Signaling (GO:0023057),1/28,0.0125320453634479,0.0331543984931723,0,0,92.42592592592592,404.7762265532091,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320),1/29,0.0129770265246845,0.0339024817957384,0,0,89.12053571428571,387.1908225092229,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Response To Epidermal Growth Factor (GO:0070849),1/30,0.0134218294793273,0.0346316340886347,0,0,86.04310344827586,370.92087702683546,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Regulation Of Protein Localization To Cell Surface (GO:2000008),1/31,0.01386645428907,0.0353425481270199,0,0,83.17083333333333,355.82833874131705,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,'De Novo' Post-Translational Protein Folding (GO:0051084),1/32,0.0143109010156188,0.0356068846698135,0,0,80.48387096774194,341.7935690237759,DNAJB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Negative Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),1/32,0.0143109010156188,0.0356068846698135,0,0,80.48387096774194,341.7935690237759,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of Protein Dephosphorylation (GO:0035307),1/33,0.0147551697178423,0.035858493849175,0,0,77.96484375,328.7123934869669,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of Telomerase Activity (GO:0051973),1/33,0.0147551697178423,0.035858493849175,0,0,77.96484375,328.7123934869669,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Cellular Response To Vascular Endothelial Growth Factor Stimulus (GO:0035924),1/34,0.0151992604555411,0.0364016278809397,0,0,75.59848484848484,316.4936999007962,HSPB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Platelet Aggregation (GO:0070527),1/35,0.0156431732908392,0.0364016278809397,0,0,73.37132352941177,305.0574683216414,HSPB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Regulation Of Erythrocyte Differentiation (GO:0045646),1/36,0.0160869082852461,0.0364016278809397,0,0,71.27142857142857,294.3331456349383,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Negative Regulation Of Transferase Activity (GO:0051348),1/37,0.0165304655004847,0.0364016278809397,0,0,69.28819444444444,284.25829643277825,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Regulation Of Phosphoprotein Phosphatase Activity (GO:0043666),1/37,0.0165304655004847,0.0364016278809397,0,0,69.28819444444444,284.25829643277825,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,RNA Transport (GO:0050658),1/39,0.0174170468329855,0.0364016278809397,0,0,65.63486842105263,265.8412914846341,ZFP36,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Positive Regulation Of ATP-dependent Activity (GO:0032781),1/39,0.0174170468329855,0.0364016278809397,0,0,65.63486842105263,265.8412914846341,DNAJB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Negative Regulation Of Proteasomal Protein Catabolic Process (GO:1901799),1/39,0.0174170468329855,0.0364016278809397,0,0,65.63486842105263,265.8412914846341,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Anterograde Axonal Transport (GO:0008089),1/39,0.0174170468329855,0.0364016278809397,0,0,65.63486842105263,265.8412914846341,HSPB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059),1/39,0.0174170468329855,0.0364016278809397,0,0,65.63486842105263,265.8412914846341,HSP90AB1,Bcells_Up_Elderly,Bcells,Up in Elderly
GO_Biological_Process_2023,Retina Homeostasis (GO:0001895),1/39,0.0174170468329855,0.0364016278809397,0,0,65.63486842105263,265.8412914846341,HSPB1,Bcells_Up_Elderly,Bcells,Up in Elderly
