"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","celltype","FDR","Sig_nominal","Sig_FDR","Direction"
2.23257222097433e-255,2.03698952218209,0.106,0.03,5.15679531600652e-251,"Spry1","Luminal",1.52727239163706e-254,TRUE,TRUE,"Up_in_Aged"
2.30657033929591e-255,-1.18953395379299,0.062,0.151,5.32771616970569e-251,"Nwd1","Luminal",1.57479959243693e-254,TRUE,TRUE,"Down_in_Aged"
2.22967685652574e-254,-0.511895954343232,0.385,0.531,5.15010760320316e-250,"Ranbp9","Luminal",1.51932188149171e-253,TRUE,TRUE,"Down_in_Aged"
6.59050392853051e-254,-0.672277030596826,0.262,0.398,1.52227459741198e-249,"Usp54","Luminal",4.48205755452017e-253,TRUE,TRUE,"Down_in_Aged"
5.28984298173094e-253,-1.13592142549484,0.075,0.169,1.22184793192021e-248,"Npc1","Luminal",3.59049381333083e-252,TRUE,TRUE,"Down_in_Aged"
6.26499416691107e-253,-0.460210771473639,0.468,0.616,1.44708835267312e-248,"Ubr5","Luminal",4.24410694342108e-252,TRUE,TRUE,"Down_in_Aged"
2.57000348199263e-252,1.15100493065875,0.237,0.128,5.93619404270658e-248,"Kit","Luminal",1.73762177170842e-251,TRUE,TRUE,"Up_in_Aged"
5.46150867484987e-252,-0.368366211719863,0.595,0.747,1.26149927371682e-247,"Tcf12","Luminal",3.68545992360993e-251,TRUE,TRUE,"Down_in_Aged"
6.89177632136185e-251,-1.2077277513365,0.056,0.141,1.59186249470816e-246,"Dbp","Luminal",4.64161801759806e-250,TRUE,TRUE,"Down_in_Aged"
2.19698258407262e-250,1.77696692507206,0.242,0.139,5.07459037269094e-246,"Gpatch4","Luminal",1.47681338952526e-249,TRUE,TRUE,"Up_in_Aged"
4.41869780572099e-250,1.10516506544203,0.356,0.244,1.02063081916543e-245,"Lbh","Luminal",2.96452904807716e-249,TRUE,TRUE,"Up_in_Aged"
4.48085610598643e-250,1.60062139841206,0.119,0.039,1.03498814336075e-245,"Gvin1","Luminal",3.0004501848163e-249,TRUE,TRUE,"Up_in_Aged"
4.71649365322698e-250,-0.471007186542258,0.406,0.558,1.08941570402237e-245,"Mark2","Luminal",3.15217483695516e-249,TRUE,TRUE,"Down_in_Aged"
4.86224724281021e-250,-0.441281701357482,0.367,0.517,1.1230818681443e-245,"Golgb1","Luminal",3.24336109185156e-249,TRUE,TRUE,"Down_in_Aged"
1.2129652826123e-249,-0.739100273444232,0.265,0.398,2.8017072097779e-245,"Hif1a","Luminal",8.0756120727649e-249,TRUE,TRUE,"Down_in_Aged"
2.08476885483378e-249,-0.489830813218875,0.362,0.513,4.81539910089508e-245,"Usp32","Luminal",1.38533686117008e-248,TRUE,TRUE,"Down_in_Aged"
5.91694059963812e-249,-0.962123074600015,0.112,0.219,1.36669493970441e-244,"Esrrg","Luminal",3.92434041294094e-248,TRUE,TRUE,"Down_in_Aged"
1.22136222240374e-248,-0.924615960099279,0.105,0.21,2.82110246130816e-244,"Kcnk4","Luminal",8.08513927454338e-248,TRUE,TRUE,"Down_in_Aged"
1.88338231759571e-248,-0.815266773846645,0.109,0.214,4.35023647718258e-244,"Tob2","Luminal",1.24439036619891e-247,TRUE,TRUE,"Down_in_Aged"
3.02776861520023e-248,-0.708729268126684,0.136,0.251,6.99353994738949e-244,"Pla2g4a","Luminal",1.99672165116046e-247,TRUE,TRUE,"Down_in_Aged"
2.44915545278621e-246,-0.474682594122526,0.401,0.551,5.6570592648456e-242,"Gigyf2","Luminal",1.61209060238216e-245,TRUE,TRUE,"Down_in_Aged"
3.20520579016339e-246,-1.36529069809059,0.086,0.179,7.40338433411939e-242,"Creb3l4","Luminal",2.1057597285564e-245,TRUE,TRUE,"Down_in_Aged"
3.73211870193876e-246,-0.646570849335999,0.225,0.356,8.62044777773814e-242,"Fnip1","Luminal",2.44731399626191e-245,TRUE,TRUE,"Down_in_Aged"
5.73755942755824e-246,-0.730635356122654,0.182,0.307,1.3252614765774e-241,"H1f0","Luminal",3.75529735465372e-245,TRUE,TRUE,"Down_in_Aged"
2.77311944999485e-245,-1.09305579618354,0.091,0.189,6.40535130559811e-241,"Zfp462","Luminal",1.81163263130996e-244,TRUE,TRUE,"Down_in_Aged"
1.77276596082347e-244,1.23643210698136,0.202,0.1,4.09473481631005e-240,"Ubash3b","Luminal",1.15594963962309e-243,TRUE,TRUE,"Up_in_Aged"
9.79983831365505e-244,-0.442826379271504,0.439,0.592,2.26356665368804e-239,"Magi3","Luminal",6.37813775853213e-243,TRUE,TRUE,"Down_in_Aged"
3.05658247302631e-243,0.267533133547291,0.998,0.974,7.06009419619618e-239,"Csn1s1","Luminal",1.98563809161896e-242,TRUE,TRUE,"Up_in_Aged"
5.95575838071263e-243,-0.509289271547115,0.414,0.558,1.375661070777e-238,"Dock7","Luminal",3.86181576939318e-242,TRUE,TRUE,"Down_in_Aged"
6.48206249396018e-243,-1.01004790184814,0.117,0.224,1.49722679485492e-238,"Gk","Luminal",4.19526795612813e-242,TRUE,TRUE,"Down_in_Aged"
3.99321841577589e-242,-0.677072018818111,0.122,0.232,9.22353589675916e-238,"Cd44","Luminal",2.57966354800216e-241,TRUE,TRUE,"Down_in_Aged"
8.55099462369004e-242,-0.598499214307624,0.275,0.411,1.97510873817993e-237,"S100pbp","Luminal",5.51380801475717e-241,TRUE,TRUE,"Down_in_Aged"
8.81731223626964e-242,-1.21932151928486,0.103,0.201,2.03662278033356e-237,"Prkar2b","Luminal",5.67502425262309e-241,TRUE,TRUE,"Down_in_Aged"
1.07035959443741e-241,-0.536948997371182,0.418,0.565,2.47231659123153e-237,"Elf1","Luminal",6.87636920264033e-241,TRUE,TRUE,"Down_in_Aged"
1.54107881668412e-241,-0.591840126131661,0.213,0.345,3.55958385077698e-237,"Crim1","Luminal",9.88220338801862e-241,TRUE,TRUE,"Down_in_Aged"
4.32121674809565e-241,-0.688815926602775,0.162,0.283,9.98114644475134e-237,"H1f5","Luminal",2.76589645530681e-240,TRUE,TRUE,"Down_in_Aged"
1.81168340463492e-240,-0.648104443771716,0.24,0.372,4.18462632802574e-236,"Tnrc18","Luminal",1.15748286512638e-239,TRUE,TRUE,"Down_in_Aged"
1.1838301699244e-239,-1.49840671713379,0.058,0.14,2.73441092649138e-235,"Galnt12","Luminal",7.54962756717354e-239,TRUE,TRUE,"Down_in_Aged"
2.41214463794905e-239,-0.594978443045886,0.266,0.402,5.57157168473471e-235,"LOC102550657","Luminal",1.53548219914782e-238,TRUE,TRUE,"Down_in_Aged"
4.5799471532499e-239,-0.45163766445708,0.415,0.564,1.05787619345766e-234,"Ubr3","Luminal",2.91010510722923e-238,TRUE,TRUE,"Down_in_Aged"
3.51768162138373e-238,-0.882805586724124,0.118,0.225,8.12514100907215e-234,"Slc31a1","Luminal",2.23106874420003e-237,TRUE,TRUE,"Down_in_Aged"
4.85682997092847e-238,-1.53595994625596,0.044,0.119,1.12183058668506e-233,"Hk2","Luminal",3.07481490159508e-237,TRUE,TRUE,"Down_in_Aged"
5.38149537345159e-238,-0.588749851224835,0.359,0.498,1.24301780135985e-233,"Myo5c","Luminal",3.40079253908502e-237,TRUE,TRUE,"Down_in_Aged"
7.45278870896456e-238,-0.454709665848351,0.455,0.603,1.72144513599663e-233,"Chd6","Luminal",4.70119751532873e-237,TRUE,TRUE,"Down_in_Aged"
8.67479680302335e-238,-1.14291666170362,0.103,0.201,2.00370456556233e-233,"Gls2","Luminal",5.46214149514056e-237,TRUE,TRUE,"Down_in_Aged"
1.58781991391598e-237,-0.376334571352001,0.468,0.617,3.66754643716313e-233,"Akap9","Luminal",9.97976343006396e-237,TRUE,TRUE,"Down_in_Aged"
2.50216730220959e-237,-0.580463618368152,0.25,0.382,5.77950603464372e-233,"Sik2","Luminal",1.56982820653942e-236,TRUE,TRUE,"Down_in_Aged"
3.05000950716186e-237,-0.761824509988644,0.164,0.28,7.04491195964247e-233,"Rasef","Luminal",1.91009588200317e-236,TRUE,TRUE,"Down_in_Aged"
1.25023487706783e-236,-0.487732899879937,0.37,0.513,2.88779251905127e-232,"Ints6","Luminal",7.8156514218136e-236,TRUE,TRUE,"Down_in_Aged"
2.12931019790259e-236,-0.451320029584288,0.362,0.509,4.91828069511539e-232,"Sdcbp","Luminal",1.32872009123599e-235,TRUE,TRUE,"Down_in_Aged"
3.53385894725362e-236,-0.601652902628717,0.292,0.429,8.1625073963664e-232,"Farp1","Luminal",2.20123378431791e-235,TRUE,TRUE,"Down_in_Aged"
4.33717100460729e-236,-0.437965061304538,0.575,0.738,1.00179975864419e-231,"Epcam","Luminal",2.69679097107903e-235,TRUE,TRUE,"Down_in_Aged"
5.85492038993935e-236,-1.03985299500297,0.092,0.189,1.35236951166819e-231,"Cyp51","Luminal",3.63401654149177e-235,TRUE,TRUE,"Down_in_Aged"
1.45238826440321e-235,-0.440031294958003,0.393,0.541,3.35472641311853e-231,"Rcor1","Luminal",8.9986048694875e-235,TRUE,TRUE,"Down_in_Aged"
2.05265480892009e-235,-1.19923459119763,0.105,0.202,4.74122207764363e-231,"B4galnt2","Luminal",1.26951048750618e-234,TRUE,TRUE,"Down_in_Aged"
8.97866495011387e-235,-0.881065486362432,0.19,0.307,2.0738920301773e-230,"Bhlhe40","Luminal",5.5432112333859e-234,TRUE,TRUE,"Down_in_Aged"
5.10316043160175e-234,1.53807708833204,0.1,0.029,1.17872799649137e-229,"Lrrc8c","Luminal",3.14499196864377e-233,TRUE,TRUE,"Up_in_Aged"
1.05436116247194e-233,-0.981741091772429,0.19,0.303,2.43536341307769e-229,"Tgfb2","Luminal",6.4863702610023e-233,TRUE,TRUE,"Down_in_Aged"
3.44042179349091e-233,-0.628926128346795,0.355,0.49,7.9466862586053e-229,"Shank2","Luminal",2.11279518252828e-232,TRUE,TRUE,"Down_in_Aged"
4.09694580083954e-233,-0.477760598581318,0.41,0.555,9.46312541077917e-229,"Atp2c1","Luminal",2.5115431828386e-232,TRUE,TRUE,"Down_in_Aged"
7.9834071383602e-232,-0.899478756647649,0.149,0.259,1.84400738081844e-227,"Inpp5f","Luminal",4.88545231208615e-231,TRUE,TRUE,"Down_in_Aged"
1.08441468188406e-231,-1.42324194430208,0.055,0.135,2.50478103221579e-227,"Pof1b","Luminal",6.62444196898295e-231,TRUE,TRUE,"Down_in_Aged"
1.79581216289617e-231,0.727506584556346,0.65,0.573,4.14796693385757e-227,"Rps23","Luminal",1.09509946606033e-230,TRUE,TRUE,"Up_in_Aged"
1.81948216800978e-231,-0.723349210347111,0.176,0.294,4.20263991166898e-227,"Ints6l","Luminal",1.10759386521155e-230,TRUE,TRUE,"Down_in_Aged"
6.33234335202633e-231,-0.555219158587398,0.296,0.433,1.46264466745104e-226,"Tmem87a","Luminal",3.84803133538494e-230,TRUE,TRUE,"Down_in_Aged"
6.86034441422046e-231,-0.996751429140095,0.243,0.353,1.58460235279664e-226,"Tshz2","Luminal",4.15848487041158e-230,TRUE,TRUE,"Down_in_Aged"
6.86711315475778e-231,-0.668523965539639,0.156,0.271,1.58616579648595e-226,"Nab1","Luminal",4.15848487041158e-230,TRUE,TRUE,"Down_in_Aged"
8.40373295073031e-231,-0.509461450693688,0.284,0.42,1.94109423695969e-226,"Prkci","Luminal",5.08017328722968e-230,TRUE,TRUE,"Down_in_Aged"
9.89964339109922e-231,-0.474664928808308,0.391,0.533,2.2866196304761e-226,"Dcaf8","Luminal",5.9741002231902e-230,TRUE,TRUE,"Down_in_Aged"
3.3484764960492e-233,3.00583115280257,0.913,0.268,7.73431101057444e-229,"Clca1","Basal",1.2730907637979e-229,TRUE,TRUE,"Up_in_Aged"
3.80695152174898e-230,-0.55310738808457,0.536,0.669,8.79329662493579e-226,"Ppp3ca","Luminal",2.29339190289445e-229,TRUE,TRUE,"Down_in_Aged"
6.09685381374168e-230,-1.0471444946201,0.154,0.26,1.40825129389805e-225,"Eef2k","Luminal",3.66653626588057e-229,TRUE,TRUE,"Down_in_Aged"
8.74073934806055e-230,-0.523526484408509,0.327,0.468,2.01893597461503e-225,"Foxo3","Luminal",5.24745765688739e-229,TRUE,TRUE,"Down_in_Aged"
9.60372383925312e-230,1.07173955940749,0.538,0.456,2.21826813239069e-225,"Ano1","Luminal",5.75562244548698e-229,TRUE,TRUE,"Up_in_Aged"
1.09817123086729e-229,-0.439137792408399,0.431,0.579,2.53655590905726e-225,"Arid2","Luminal",6.57015846371116e-229,TRUE,TRUE,"Down_in_Aged"
5.70288066561466e-229,2.52418697173111,0.104,0.033,1.31725137614367e-224,"Sult5a1","Luminal",3.40607726889712e-228,TRUE,TRUE,"Up_in_Aged"
1.88400907823278e-228,-0.789914304798143,0.184,0.3,4.35168416890208e-224,"Ern1","Luminal",1.12330815246687e-227,TRUE,TRUE,"Down_in_Aged"
6.18730617122065e-228,-0.90440014671825,0.166,0.276,1.42914397942855e-223,"Ppp1r13b","Luminal",3.6827692458445e-227,TRUE,TRUE,"Down_in_Aged"
8.05128565972213e-228,-0.429555184090771,0.41,0.561,1.85968596168262e-223,"Sbf2","Luminal",4.7840574517325e-227,TRUE,TRUE,"Down_in_Aged"
1.18094453382614e-227,-0.480976782657524,0.337,0.478,2.72774568423162e-223,"Kdm4c","Luminal",7.00519398089033e-227,TRUE,TRUE,"Down_in_Aged"
1.2417446961747e-227,-0.889211029460458,0.138,0.246,2.86818189922433e-223,"Por","Luminal",7.35332488449033e-227,TRUE,TRUE,"Down_in_Aged"
1.46667193376983e-227,-0.591084922411309,0.253,0.383,3.38771883262155e-223,"Igsf5","Luminal",8.6705461347819e-227,TRUE,TRUE,"Down_in_Aged"
2.43748543763352e-227,-1.12211921172567,0.075,0.164,5.6301038638459e-223,"Xylt2","Luminal",1.4385295413288e-226,TRUE,TRUE,"Down_in_Aged"
4.61894713650523e-227,-0.551981600801746,0.319,0.454,1.06688440958998e-222,"Larp4","Luminal",2.7213492266178e-226,TRUE,TRUE,"Down_in_Aged"
4.71948598970032e-227,1.64771927838848,0.13,0.05,1.09010687390098e-222,"Dock2","Luminal",2.77588686083387e-226,TRUE,TRUE,"Up_in_Aged"
7.12064143873182e-227,1.19732681662255,0.379,0.281,1.64472575951828e-222,"Arhgap26","Luminal",4.18112537768368e-226,TRUE,TRUE,"Up_in_Aged"
4.3321957112128e-226,-1.10293001961908,0.065,0.15,1.00065056537593e-221,"Serpinb9","Luminal",2.53951270478838e-225,TRUE,TRUE,"Down_in_Aged"
1.01021760882564e-225,-0.501723620833418,0.323,0.459,2.33340063286546e-221,"Slk","Luminal",5.91189531753088e-225,TRUE,TRUE,"Down_in_Aged"
2.74706641055918e-225,-1.32205471135047,0.08,0.169,6.34517399510958e-221,"AC125757.1","Luminal",1.60491363113541e-224,TRUE,TRUE,"Down_in_Aged"
3.06683893112592e-225,-0.450670278323187,0.391,0.536,7.08378456311464e-221,"Tmcc1","Luminal",1.78873252230828e-224,TRUE,TRUE,"Down_in_Aged"
3.51842486081468e-225,-1.32350228837798,0.074,0.159,8.12685774350974e-221,"Meis1","Luminal",2.04868818818674e-224,TRUE,TRUE,"Down_in_Aged"
1.27846165225198e-224,-0.488455348284691,0.291,0.429,2.95299072437162e-220,"Slc12a2","Luminal",7.43172533078697e-224,TRUE,TRUE,"Down_in_Aged"
5.59447725313897e-224,0.306231448365174,0.989,0.975,1.29221235593004e-219,"Mt-co2","Luminal",3.24666163257165e-223,TRUE,TRUE,"Up_in_Aged"
6.7772871967625e-224,-0.439374946761694,0.395,0.538,1.5654177967082e-219,"Zfp148","Luminal",3.92654143413095e-223,TRUE,TRUE,"Down_in_Aged"
7.05272763896453e-224,-0.438923084443905,0.381,0.524,1.62903903004803e-219,"Brwd1","Luminal",4.07933515595922e-223,TRUE,TRUE,"Down_in_Aged"
1.18946560138197e-223,-1.3352455712444,0.049,0.125,2.74742764607208e-219,"Sh3glb2","Luminal",6.86852275955559e-223,TRUE,TRUE,"Down_in_Aged"
1.61593693188739e-223,-0.510836434560652,0.283,0.417,3.7324911252735e-219,"Pacsin2","Luminal",9.31571588879453e-223,TRUE,TRUE,"Down_in_Aged"
3.06053423731541e-223,1.55295581719027,0.127,0.048,7.06922198135114e-219,"Gas7","Luminal",1.76145127509624e-222,TRUE,TRUE,"Up_in_Aged"
7.40457091956287e-223,1.2419255540786,0.298,0.193,1.71030779100063e-218,"Lpl","Luminal",4.25457358777523e-222,TRUE,TRUE,"Up_in_Aged"
8.00952232294399e-223,-0.585319388595142,0.258,0.386,1.8500394661536e-218,"Tspan14","Luminal",4.59458924686836e-222,TRUE,TRUE,"Down_in_Aged"
1.19666667608648e-222,-0.52676751563114,0.333,0.469,2.76406068842455e-218,"Fam168a","Luminal",6.85327856271896e-222,TRUE,TRUE,"Down_in_Aged"
3.06563738539008e-222,-0.508687171200772,0.322,0.458,7.08100923277401e-218,"Mib1","Luminal",1.75279956911794e-221,TRUE,TRUE,"Down_in_Aged"
5.99378257677218e-222,1.75158647137399,0.339,0.241,1.38444389958284e-217,"Mt1","Luminal",3.42136900529848e-221,TRUE,TRUE,"Up_in_Aged"
1.93951842851706e-221,-0.457509275255393,0.346,0.488,4.4798996661887e-217,"Ubr1","Luminal",1.10530330083411e-220,TRUE,TRUE,"Down_in_Aged"
2.73081057780014e-221,0.557698895964265,0.838,0.822,6.30762627260276e-217,"Zc3h10","Luminal",1.55370627972224e-220,TRUE,TRUE,"Up_in_Aged"
3.36251780311752e-221,-0.827066812359258,0.118,0.218,7.76674362164084e-217,"Slc35f5","Luminal",1.90999787772515e-220,TRUE,TRUE,"Down_in_Aged"
1.06913278919009e-220,1.56200076822091,0.119,0.043,2.46948291647128e-216,"Col27a1","Luminal",6.06306249504871e-220,TRUE,TRUE,"Up_in_Aged"
2.85823969102682e-220,-0.887782190295889,0.113,0.212,6.60196203833374e-216,"Rnf144b","Luminal",1.61827489498461e-219,TRUE,TRUE,"Down_in_Aged"
5.00172316180725e-220,-0.532362641178802,0.308,0.444,1.15529801591424e-215,"Arhgef11","Luminal",2.8272727352943e-219,TRUE,TRUE,"Down_in_Aged"
5.83999826976654e-220,2.19140525599351,0.102,0.032,1.34892280035068e-215,"Socs2","Luminal",3.29576563619564e-219,TRUE,TRUE,"Up_in_Aged"
6.8267395619621e-220,-0.893292650867811,0.143,0.248,1.57684030402201e-215,"Ptpn13","Luminal",3.84639274348738e-219,TRUE,TRUE,"Down_in_Aged"
7.12924347538616e-219,-0.30276259612089,0.313,0.463,1.6467126579447e-214,"Vwa8","Luminal",4.01034342185697e-218,TRUE,TRUE,"Down_in_Aged"
1.23260993557219e-218,-1.69072636112904,0.05,0.124,2.84708242918465e-214,"Pou3f3","Luminal",6.92249644461674e-218,TRUE,TRUE,"Down_in_Aged"
3.38077803053507e-218,0.571655806854143,0.831,0.791,7.80892109492991e-214,"Rplp0","Luminal",1.89563109538215e-217,TRUE,TRUE,"Up_in_Aged"
8.2585607747433e-217,-0.569860163700455,0.421,0.543,1.90756236775021e-212,"Atrn","Luminal",4.62320074238845e-216,TRUE,TRUE,"Down_in_Aged"
2.24316201388696e-216,-0.758971471912344,0.151,0.259,5.1812556196761e-212,"Brwd3","Luminal",1.25372233264116e-215,TRUE,TRUE,"Down_in_Aged"
9.17991428229924e-216,-1.23476735939122,0.074,0.158,2.12037660092548e-211,"Jag1","Luminal",5.12250986073172e-215,TRUE,TRUE,"Down_in_Aged"
2.26019549780336e-215,-0.421233653867884,0.163,0.279,5.22059956082621e-211,"Grid2","Luminal",1.25920011573621e-214,TRUE,TRUE,"Down_in_Aged"
3.63571199809547e-215,1.68744759425037,0.118,0.044,8.39776757320091e-211,"Rnd3","Luminal",2.02229220085757e-214,TRUE,TRUE,"Up_in_Aged"
4.21454126664899e-214,-0.447323209042166,0.344,0.482,9.73474741770584e-210,"Dnajc1","Luminal",2.34051558061751e-213,TRUE,TRUE,"Down_in_Aged"
5.88009486420838e-214,1.46018427231548,0.104,0.034,1.35818431173485e-209,"B4galt5","Luminal",3.2602691587856e-213,TRUE,TRUE,"Up_in_Aged"
1.59000366390093e-213,-0.503983630007175,0.303,0.436,3.67259046287836e-209,"Tial1","Luminal",8.80189627615744e-213,TRUE,TRUE,"Down_in_Aged"
2.16754628974951e-213,-0.435074657883828,0.399,0.543,5.00659842006342e-209,"Dip2b","Luminal",1.19799939379489e-212,TRUE,TRUE,"Down_in_Aged"
2.49797162856235e-213,-0.718064205974174,0.189,0.304,5.76981486765331e-209,"Zfp618","Luminal",1.37843695889922e-212,TRUE,TRUE,"Down_in_Aged"
4.07221298855339e-213,-0.416647176725889,0.295,0.437,9.40599756096063e-209,"Furin","Luminal",2.2435831686935e-212,TRUE,TRUE,"Down_in_Aged"
1.14042971035784e-212,-0.628382535677277,0.336,0.456,2.63416454498454e-208,"Cd200","Luminal",6.27326422032545e-212,TRUE,TRUE,"Down_in_Aged"
2.03886024965225e-212,-0.474782634331047,0.374,0.512,4.70935940464676e-208,"Cd2ap","Luminal",1.1197652033579e-211,TRUE,TRUE,"Down_in_Aged"
9.07749599042531e-212,-0.6260913242049,0.235,0.358,2.09672002386844e-207,"Rassf3","Luminal",4.97761276199385e-211,TRUE,TRUE,"Down_in_Aged"
1.74800242297805e-211,-1.47177194464467,0.038,0.106,4.0375359965947e-207,"Paqr6","Luminal",9.57003842265656e-211,TRUE,TRUE,"Down_in_Aged"
1.75942018609647e-211,-0.419656579249778,0.387,0.525,4.06390874584563e-207,"Bltp1","Luminal",9.61742713969844e-211,TRUE,TRUE,"Down_in_Aged"
2.58361360034556e-211,-0.380311769511926,0.47,0.611,5.96763069407818e-207,"Matr3","Luminal",1.41005369222621e-210,TRUE,TRUE,"Down_in_Aged"
1.06162270877767e-210,-0.488533370442367,0.291,0.425,2.45213613273466e-206,"Clcn3","Luminal",5.78493000307331e-210,TRUE,TRUE,"Down_in_Aged"
7.0651985448457e-210,0.829796709236797,0.359,0.247,1.63191955988846e-205,"Slc25a4","Luminal",3.84390958330511e-209,TRUE,TRUE,"Up_in_Aged"
7.33998800932337e-210,-1.09393815275396,0.053,0.129,1.69539043039351e-205,"Gch1","Luminal",3.98718225405054e-209,TRUE,TRUE,"Down_in_Aged"
9.55314662694662e-210,-0.839666028100268,0.071,0.155,2.20658580789213e-205,"Slc25a10","Luminal",5.18131722040937e-209,TRUE,TRUE,"Down_in_Aged"
1.42155263221467e-209,1.09585066780766,0.261,0.161,3.28350226988945e-205,"Npas3","Luminal",7.6980501794269e-209,TRUE,TRUE,"Up_in_Aged"
4.02923150475235e-209,0.916788443053958,0.482,0.388,9.30671892967698e-205,"Rps20-ps10","Luminal",2.17853790365647e-208,TRUE,TRUE,"Up_in_Aged"
4.4330904967959e-209,0.902496622198478,0.531,0.448,1.02395524294992e-204,"Rps28","Luminal",2.39318156741757e-208,TRUE,TRUE,"Up_in_Aged"
4.46441169124671e-209,-1.18486629079356,0.124,0.22,1.03118981244416e-204,"Itgb8","Luminal",2.40635936670604e-208,TRUE,TRUE,"Down_in_Aged"
7.56645983694953e-209,-0.327402001542456,0.585,0.734,1.7477008931386e-204,"Nfat5","Luminal",4.07208858612956e-208,TRUE,TRUE,"Down_in_Aged"
1.04401384139282e-208,-1.4317208326732,0.053,0.126,2.41146317084913e-204,"Elapor1","Luminal",5.60996326501511e-208,TRUE,TRUE,"Down_in_Aged"
1.41460729733133e-208,-0.33480090899962,0.516,0.683,3.2674599353759e-204,"Pard3","Luminal",7.58961881249257e-208,TRUE,TRUE,"Down_in_Aged"
1.67480799187261e-208,-0.420814981730088,0.369,0.506,3.86847149962736e-204,"Pias2","Luminal",8.9718175810776e-208,TRUE,TRUE,"Down_in_Aged"
2.37039191465301e-208,-0.433541052223326,0.353,0.491,5.47513124446552e-204,"Cab39","Luminal",1.2678501761631e-207,TRUE,TRUE,"Down_in_Aged"
3.20786507970482e-208,-0.382111687586984,0.55,0.687,7.4095267611022e-204,"Fbxl17","Luminal",1.71315739379328e-207,TRUE,TRUE,"Down_in_Aged"
4.98662211954022e-208,-0.663321274799805,0.143,0.249,1.1518099771714e-203,"Tob1","Luminal",2.65902269835208e-207,TRUE,TRUE,"Down_in_Aged"
5.35862851589555e-208,1.25271502974502,0.17,0.082,1.23773601460155e-203,"Dlgap1","Luminal",2.85301903552727e-207,TRUE,TRUE,"Up_in_Aged"
6.18152945725908e-208,0.816891608960081,0.533,0.454,1.4278096740377e-203,"Mt-nd3","Luminal",3.28611993437803e-207,TRUE,TRUE,"Up_in_Aged"
6.37868087868837e-208,-0.394935885023037,0.425,0.569,1.47334770935944e-203,"Kdm2a","Luminal",3.38575713713307e-207,TRUE,TRUE,"Down_in_Aged"
2.08798022771698e-207,-0.529309423560045,0.318,0.449,4.82281672998068e-203,"Arhgap35","Luminal",1.10659774016903e-206,TRUE,TRUE,"Down_in_Aged"
2.92202541790023e-207,-0.972303767709705,0.116,0.21,6.74929431026595e-203,"Dennd5b","Luminal",1.54627545670647e-206,TRUE,TRUE,"Down_in_Aged"
7.50544665763205e-207,-0.59045592441416,0.311,0.432,1.73360806897985e-202,"Wbp1l","Luminal",3.96570034322835e-206,TRUE,TRUE,"Down_in_Aged"
3.49394321054494e-206,-0.442131453281619,0.36,0.495,8.07031002771671e-202,"Rfx7","Luminal",1.84331973622992e-205,TRUE,TRUE,"Down_in_Aged"
4.16067427463951e-206,-0.949966034545417,0.171,0.275,9.61032543956235e-202,"Dmxl2","Luminal",2.19175004906124e-205,TRUE,TRUE,"Down_in_Aged"
5.95463546106707e-206,-0.445878307725557,0.345,0.48,1.37540169879727e-201,"Atp9b","Luminal",3.1320303135099e-205,TRUE,TRUE,"Down_in_Aged"
7.81999120189442e-206,-0.382777675551378,0.41,0.555,1.80626156781357e-201,"Numb","Luminal",4.10696973831016e-205,TRUE,TRUE,"Down_in_Aged"
1.40876979137675e-205,-0.45864928849816,0.349,0.482,3.25397646412201e-201,"Msl2","Luminal",7.38755483971963e-205,TRUE,TRUE,"Down_in_Aged"
1.90545110445425e-205,1.21146053863338,0.198,0.106,4.40121096106842e-201,"Scnn1b","Luminal",9.97711390332284e-205,TRUE,TRUE,"Up_in_Aged"
2.2785188684695e-205,-0.60186548842087,0.236,0.356,5.26292288239086e-201,"Kdm3a","Luminal",1.19126166666829e-204,TRUE,TRUE,"Down_in_Aged"
3.30174968699332e-205,1.23717695266742,0.153,0.069,7.62638142701718e-201,"Celf2","Luminal",1.72364204049636e-204,TRUE,TRUE,"Up_in_Aged"
4.45959097739538e-205,-0.619216314127619,0.208,0.324,1.03007632395879e-200,"Eif2ak3","Luminal",2.32459517713933e-204,TRUE,TRUE,"Down_in_Aged"
5.31353740465868e-205,-0.528582457980531,0.286,0.412,1.22732086972806e-200,"Adar","Luminal",2.76558105276854e-204,TRUE,TRUE,"Down_in_Aged"
1.41910504431176e-204,-0.725236272786544,0.273,0.389,3.27784883135131e-200,"Nos1ap","Luminal",7.37511009596052e-204,TRUE,TRUE,"Down_in_Aged"
1.43237319424747e-204,1.95769264906672,0.138,0.061,3.30849560407281e-200,"Slc5a8","Luminal",7.43297088281623e-204,TRUE,TRUE,"Up_in_Aged"
1.57654598344771e-204,-0.316664841172627,0.431,0.577,3.64150591256751e-200,"Dmxl1","Luminal",8.16894808685255e-204,TRUE,TRUE,"Down_in_Aged"
2.552190320931e-204,-1.3496525068084,0.045,0.114,5.89504920328643e-200,"Tbc1d30","Luminal",1.32046459100769e-203,TRUE,TRUE,"Down_in_Aged"
2.60623488217277e-204,-0.336642805162598,0.497,0.65,6.01988133084266e-200,"Mbd5","Luminal",1.34642579521151e-203,TRUE,TRUE,"Down_in_Aged"
5.27618166728441e-204,-0.413279706913683,0.142,0.25,1.21869244150935e-199,"Sv2c","Luminal",2.72172808377546e-203,TRUE,TRUE,"Down_in_Aged"
